product,day,timestamp,spectral_dev,spectral_slope,spectral_ratio,fwd5,trend_slope
ASH_COATED_OSMIUM,-2,50300,1.220269,-0.094783,0.282829,0.0,
ASH_COATED_OSMIUM,-2,50400,1.212253,-0.100833,0.289387,0.5,
ASH_COATED_OSMIUM,-2,50500,5.545677,-0.105546,0.290017,-4.5,
ASH_COATED_OSMIUM,-2,50600,1.04882,-0.111991,0.296835,4.5,
ASH_COATED_OSMIUM,-2,50700,0.975652,-0.117317,0.311541,1.0,
ASH_COATED_OSMIUM,-2,50800,0.907789,-0.122622,0.326579,0.0,
ASH_COATED_OSMIUM,-2,50900,1.454507,-0.128355,0.330338,1.5,
ASH_COATED_OSMIUM,-2,51000,0.923705,-0.132471,0.341648,1.0,
ASH_COATED_OSMIUM,-2,51100,5.09575,-0.134652,0.359003,-4.0,
ASH_COATED_OSMIUM,-2,51200,1.518441,-0.140389,0.374368,-1.5,
ASH_COATED_OSMIUM,-2,51300,0.501515,-0.146347,0.387475,0.5,
ASH_COATED_OSMIUM,-2,51400,2.325855,-0.150886,0.410868,-1.0,
ASH_COATED_OSMIUM,-2,51500,1.265011,-0.156853,0.426961,-1.0,
ASH_COATED_OSMIUM,-2,51600,0.737282,-0.162756,0.442079,0.5,
ASH_COATED_OSMIUM,-2,51800,-0.038956,-0.169338,0.439729,2.0,
ASH_COATED_OSMIUM,-2,51900,0.997078,-0.172095,0.446876,-0.5,
ASH_COATED_OSMIUM,-2,52000,1.507464,-0.173659,0.454169,-1.5,
ASH_COATED_OSMIUM,-2,52100,0.573344,-0.174729,0.459829,0.0,
ASH_COATED_OSMIUM,-2,52200,1.639071,-0.174576,0.462446,0.0,
ASH_COATED_OSMIUM,-2,52300,2.203505,-0.173282,0.463153,-3.0,
ASH_COATED_OSMIUM,-2,52400,0.765609,-0.170952,0.467473,5.0,
ASH_COATED_OSMIUM,-2,52500,0.133066,-0.166791,0.495925,0.5,
ASH_COATED_OSMIUM,-2,52600,0.634157,-0.164363,0.505039,1.5,
ASH_COATED_OSMIUM,-2,52700,1.578034,-0.161575,0.513775,-2.5,
ASH_COATED_OSMIUM,-2,52800,-0.73422,-0.160533,0.512528,1.5,
ASH_COATED_OSMIUM,-2,52900,5.595338,-0.156104,0.498602,-6.5,
ASH_COATED_OSMIUM,-2,53000,0.613754,-0.154477,0.504888,1.5,
ASH_COATED_OSMIUM,-2,53100,2.021338,-0.152494,0.512029,-0.5,
ASH_COATED_OSMIUM,-2,53300,-0.907665,-0.152633,0.517848,1.5,
ASH_COATED_OSMIUM,-2,53400,0.581287,-0.152225,0.525113,0.0,
ASH_COATED_OSMIUM,-2,53500,-0.792736,-0.15319,0.526593,2.5,
ASH_COATED_OSMIUM,-2,53600,2.30633,-0.15349,0.525134,-1.5,
ASH_COATED_OSMIUM,-2,53800,1.79611,-0.153054,0.527564,-1.0,
ASH_COATED_OSMIUM,-2,53900,0.786357,-0.15352,0.532867,-2.0,
ASH_COATED_OSMIUM,-2,54000,0.832706,-0.155197,0.535638,0.0,
ASH_COATED_OSMIUM,-2,54100,1.82649,-0.157057,0.53636,-2.0,
ASH_COATED_OSMIUM,-2,54200,0.877796,-0.160155,0.538789,0.0,
ASH_COATED_OSMIUM,-2,54300,0.987321,-0.163949,0.538718,1.0,
ASH_COATED_OSMIUM,-2,54400,-0.680739,-0.168667,0.539343,0.0,
ASH_COATED_OSMIUM,-2,54500,1.380201,-0.169788,0.538379,-1.0,
ASH_COATED_OSMIUM,-2,54600,0.497268,-0.171491,0.53882,1.0,
ASH_COATED_OSMIUM,-2,54700,1.615806,-0.172963,0.537128,4.5,
ASH_COATED_OSMIUM,-2,54800,2.57149,-0.173381,0.534494,-1.0,
ASH_COATED_OSMIUM,-2,54900,-0.307065,-0.175869,0.535262,2.0,
ASH_COATED_OSMIUM,-2,55000,0.789176,-0.177878,0.535133,0.0,
ASH_COATED_OSMIUM,-2,55100,1.559152,-0.178158,0.552533,-1.0,
ASH_COATED_OSMIUM,-2,55200,5.996413,-0.182171,0.529834,-7.5,
ASH_COATED_OSMIUM,-2,55300,1.24755,-0.186532,0.555935,-2.0,
ASH_COATED_OSMIUM,-2,55400,1.279465,-0.195188,0.557958,-2.0,
ASH_COATED_OSMIUM,-2,55500,0.374895,-0.204279,0.559061,-1.5,
ASH_COATED_OSMIUM,-2,55600,0.478863,-0.212816,0.560887,-1.0,
ASH_COATED_OSMIUM,-2,55900,-1.300013,-0.221125,0.560887,3.5,
ASH_COATED_OSMIUM,-2,56000,-0.127262,-0.227175,0.561552,0.0,
ASH_COATED_OSMIUM,-2,56100,0.049906,-0.231593,0.56113,1.0,
ASH_COATED_OSMIUM,-2,56300,-0.406992,-0.233587,0.569896,0.5,
ASH_COATED_OSMIUM,-2,56400,0.520368,-0.236874,0.586759,1.5,
ASH_COATED_OSMIUM,-2,56500,3.118574,-0.234268,0.576114,-1.5,
ASH_COATED_OSMIUM,-2,56600,0.795014,-0.230864,0.573756,0.0,
ASH_COATED_OSMIUM,-2,56700,1.692644,-0.224176,0.575454,-1.5,
ASH_COATED_OSMIUM,-2,56800,0.85773,-0.21951,0.572795,1.0,
ASH_COATED_OSMIUM,-2,56900,2.379562,-0.212317,0.562097,-0.5,
ASH_COATED_OSMIUM,-2,57000,1.921059,-0.20477,0.552702,1.0,
ASH_COATED_OSMIUM,-2,57100,1.009036,-0.196826,0.548153,1.0,
ASH_COATED_OSMIUM,-2,57200,0.615329,-0.187929,0.544374,1.5,
ASH_COATED_OSMIUM,-2,57300,2.129463,-0.177408,0.533326,-1.0,
ASH_COATED_OSMIUM,-2,57400,2.132774,-0.166584,0.521026,-1.0,
ASH_COATED_OSMIUM,-2,57500,3.070424,-0.155347,0.502469,-2.0,
ASH_COATED_OSMIUM,-2,57600,2.052054,-0.144903,0.490091,-2.0,
ASH_COATED_OSMIUM,-2,57700,1.695271,-0.133037,0.501634,-4.5,
ASH_COATED_OSMIUM,-2,57800,0.712894,-0.126471,0.496376,0.0,
ASH_COATED_OSMIUM,-2,57900,0.778526,-0.120057,0.492762,-5.0,
ASH_COATED_OSMIUM,-2,58000,0.864531,-0.113217,0.490522,0.5,
ASH_COATED_OSMIUM,-2,58100,-0.111723,-0.105382,0.487602,1.0,
ASH_COATED_OSMIUM,-2,58300,-2.349829,-0.098621,0.493708,4.5,
ASH_COATED_OSMIUM,-2,58400,1.129487,-0.088165,0.485346,1.0,
ASH_COATED_OSMIUM,-2,58500,-3.627844,-0.079395,0.485867,5.0,
ASH_COATED_OSMIUM,-2,58600,1.803144,-0.067049,0.472785,-0.5,
ASH_COATED_OSMIUM,-2,58800,1.222694,-0.055611,0.462389,-1.5,
ASH_COATED_OSMIUM,-2,59000,1.913111,-0.044175,0.447387,-1.0,
ASH_COATED_OSMIUM,-2,59100,1.786787,-0.036949,0.433717,-2.0,
ASH_COATED_OSMIUM,-2,59200,0.709454,-0.031516,0.426229,-1.0,
ASH_COATED_OSMIUM,-2,59300,0.627731,-0.027126,0.419592,-2.5,
ASH_COATED_OSMIUM,-2,59400,-0.875293,-0.024187,0.418489,0.5,
ASH_COATED_OSMIUM,-2,59500,0.619001,-0.021507,0.416224,-3.0,
ASH_COATED_OSMIUM,-2,59600,-0.416493,-0.01893,0.413612,-1.0,
ASH_COATED_OSMIUM,-2,59700,-0.454097,-0.01682,0.411322,-1.0,
ASH_COATED_OSMIUM,-2,59800,-1.993385,-0.015137,0.411476,2.5,
ASH_COATED_OSMIUM,-2,59900,-0.424604,-0.014357,0.415438,0.0,
ASH_COATED_OSMIUM,-2,60000,-2.220616,-0.013502,0.426987,1.0,
ASH_COATED_OSMIUM,-2,60100,-0.855527,-0.011331,0.481343,0.0,
ASH_COATED_OSMIUM,-2,60200,-0.742421,-0.004257,0.491628,0.0,
ASH_COATED_OSMIUM,-2,60300,1.198213,0.004941,0.485819,-2.0,
ASH_COATED_OSMIUM,-2,60400,0.239327,0.01331,0.491897,-2.0,
ASH_COATED_OSMIUM,-2,60500,-0.673924,0.0221,0.501645,1.5,
ASH_COATED_OSMIUM,-2,60600,-0.597108,0.032032,0.512272,0.0,
ASH_COATED_OSMIUM,-2,60700,-0.804718,0.044337,0.513247,-1.0,
ASH_COATED_OSMIUM,-2,60800,-0.804205,0.053911,0.516886,0.0,
ASH_COATED_OSMIUM,-2,60900,-1.758907,0.063551,0.521565,1.0,
ASH_COATED_OSMIUM,-2,61100,0.639264,0.074616,0.519077,-2.5,
ASH_COATED_OSMIUM,-2,61200,-0.890952,0.08464,0.521938,-1.0,
ASH_COATED_OSMIUM,-2,61300,-1.876548,0.094445,0.525842,-1.5,
ASH_COATED_OSMIUM,-2,61400,-0.927109,0.104985,0.528383,-2.0,
ASH_COATED_OSMIUM,-2,61600,-0.988055,0.11537,0.530868,-2.0,
ASH_COATED_OSMIUM,-2,61800,-1.949749,0.124968,0.537059,2.0,
ASH_COATED_OSMIUM,-2,61900,-1.949071,0.135382,0.541444,0.0,
ASH_COATED_OSMIUM,-2,62000,-3.295057,0.14532,0.549966,-4.0,
ASH_COATED_OSMIUM,-2,62200,-2.680095,0.15716,0.562599,1.0,
ASH_COATED_OSMIUM,-2,62300,-2.57834,0.170367,0.574195,2.0,
ASH_COATED_OSMIUM,-2,62400,0.29026,0.185824,0.578459,-4.0,
ASH_COATED_OSMIUM,-2,62500,-1.746124,0.199657,0.583568,-4.0,
ASH_COATED_OSMIUM,-2,62700,-6.995319,0.211802,0.563217,6.5,
ASH_COATED_OSMIUM,-2,62800,-1.505225,0.227603,0.574658,-5.0,
ASH_COATED_OSMIUM,-2,62900,-0.585518,0.243566,0.585423,0.5,
ASH_COATED_OSMIUM,-2,63000,-3.516862,0.25789,0.590618,3.5,
ASH_COATED_OSMIUM,-2,63200,-5.271636,0.271805,0.599527,4.0,
ASH_COATED_OSMIUM,-2,63400,-0.34325,0.289312,0.61582,-2.0,
ASH_COATED_OSMIUM,-2,63500,-6.157948,0.304517,0.608175,4.0,
ASH_COATED_OSMIUM,-2,63600,0.182621,0.322704,0.619668,-5.5,
ASH_COATED_OSMIUM,-2,63800,-0.020341,0.339023,0.627292,-2.5,
ASH_COATED_OSMIUM,-2,63900,-1.70978,0.352711,0.629774,-1.0,
ASH_COATED_OSMIUM,-2,64000,-2.855785,0.363703,0.628807,1.0,
ASH_COATED_OSMIUM,-2,64100,-3.14744,0.373291,0.625251,0.0,
ASH_COATED_OSMIUM,-2,64200,-6.089725,0.37768,0.607462,3.0,
ASH_COATED_OSMIUM,-2,64300,-3.118297,0.38233,0.611825,0.0,
ASH_COATED_OSMIUM,-2,64400,-3.150564,0.386025,0.614855,-1.0,
ASH_COATED_OSMIUM,-2,64500,-2.04883,0.388084,0.644883,-2.0,
ASH_COATED_OSMIUM,-2,64600,-3.05886,0.391001,0.650661,1.5,
ASH_COATED_OSMIUM,-2,64700,-3.207806,0.393855,0.646574,-2.0,
ASH_COATED_OSMIUM,-2,64800,-3.27554,0.39428,0.644974,-3.5,
ASH_COATED_OSMIUM,-2,64900,-4.287792,0.393222,0.63868,-2.0,
ASH_COATED_OSMIUM,-2,65000,-4.052252,0.39034,0.661109,-2.0,
ASH_COATED_OSMIUM,-2,65100,-1.698435,0.391093,0.665235,-4.5,
ASH_COATED_OSMIUM,-2,65200,-5.152128,0.389088,0.652149,1.0,
ASH_COATED_OSMIUM,-2,65300,-6.521842,0.386745,0.632278,0.5,
ASH_COATED_OSMIUM,-2,65400,-5.890123,0.385312,0.619028,0.0,
ASH_COATED_OSMIUM,-2,65500,-5.785279,0.384975,0.607855,0.0,
ASH_COATED_OSMIUM,-2,65600,-5.434737,0.384186,0.624957,1.5,
ASH_COATED_OSMIUM,-2,65700,-3.387304,0.387962,0.632944,-2.5,
ASH_COATED_OSMIUM,-2,65800,-5.289161,0.391676,0.625732,0.0,
ASH_COATED_OSMIUM,-2,65900,-5.086033,0.39554,0.633582,0.0,
ASH_COATED_OSMIUM,-2,66000,-4.943124,0.401334,0.63522,0.0,
ASH_COATED_OSMIUM,-2,66100,-3.416438,0.408709,0.643283,-1.5,
ASH_COATED_OSMIUM,-2,66200,-5.342334,0.415715,0.636514,0.5,
ASH_COATED_OSMIUM,-2,66300,-4.748192,0.422889,0.63983,-3.5,
ASH_COATED_OSMIUM,-2,66400,-4.63432,0.430372,0.644271,0.0,
ASH_COATED_OSMIUM,-2,66500,-4.583193,0.438692,0.646789,-2.5,
ASH_COATED_OSMIUM,-2,66600,-4.485609,0.446658,0.65237,-1.0,
ASH_COATED_OSMIUM,-2,66700,-4.36894,0.454787,0.66458,-1.0,
ASH_COATED_OSMIUM,-2,66800,-7.651439,0.462803,0.648351,2.5,
ASH_COATED_OSMIUM,-2,66900,-4.162023,0.47319,0.652555,-1.0,
ASH_COATED_OSMIUM,-2,67000,-6.517983,0.48184,0.645192,0.5,
ASH_COATED_OSMIUM,-2,67100,-4.910408,0.491093,0.654747,-0.5,
ASH_COATED_OSMIUM,-2,67200,-4.948858,0.501056,0.650515,-4.0,
ASH_COATED_OSMIUM,-2,67300,-4.640384,0.507891,0.691295,0.0,
ASH_COATED_OSMIUM,-2,67400,-4.614047,0.517906,0.695592,0.0,
ASH_COATED_OSMIUM,-2,67500,-5.4601,0.526356,0.707204,1.0,
ASH_COATED_OSMIUM,-2,67600,-5.006275,0.535994,0.703781,0.5,
ASH_COATED_OSMIUM,-2,67700,-8.286943,0.542608,0.689741,4.0,
ASH_COATED_OSMIUM,-2,67800,-4.375814,0.551478,0.690001,-1.0,
ASH_COATED_OSMIUM,-2,67900,-4.307305,0.557371,0.705118,-1.0,
ASH_COATED_OSMIUM,-2,68000,-4.271339,0.562701,0.716854,0.0,
ASH_COATED_OSMIUM,-2,68100,-4.294378,0.567282,0.723647,0.5,
ASH_COATED_OSMIUM,-2,68200,-4.320422,0.570287,0.72907,0.0,
ASH_COATED_OSMIUM,-2,68300,-5.238509,0.571179,0.736413,0.0,
ASH_COATED_OSMIUM,-2,68400,-5.211664,0.571822,0.738022,-0.5,
ASH_COATED_OSMIUM,-2,68500,-4.239151,0.57173,0.744183,-1.0,
ASH_COATED_OSMIUM,-2,68600,-3.901797,0.570829,0.742444,-1.5,
ASH_COATED_OSMIUM,-2,68700,-4.42412,0.566566,0.7458,-0.5,
ASH_COATED_OSMIUM,-2,68800,-5.440907,0.56103,0.739694,-1.5,
ASH_COATED_OSMIUM,-2,68900,-5.869005,0.553978,0.735629,-0.5,
ASH_COATED_OSMIUM,-2,69000,-5.262541,0.546628,0.739876,-1.0,
ASH_COATED_OSMIUM,-2,69100,-5.313066,0.540343,0.731862,-2.0,
ASH_COATED_OSMIUM,-2,69200,-4.828831,0.532797,0.728606,-1.5,
ASH_COATED_OSMIUM,-2,69300,-6.672296,0.523769,0.720302,1.5,
ASH_COATED_OSMIUM,-2,69400,-5.789059,0.514764,0.748443,1.0,
ASH_COATED_OSMIUM,-2,69500,-5.646267,0.5103,0.749893,2.5,
ASH_COATED_OSMIUM,-2,69600,-6.445448,0.506697,0.746881,3.0,
ASH_COATED_OSMIUM,-2,69700,-5.35214,0.505359,0.747015,3.0,
ASH_COATED_OSMIUM,-2,69800,-4.312925,0.505029,0.751049,1.0,
ASH_COATED_OSMIUM,-2,69900,-4.383004,0.505474,0.747794,0.0,
ASH_COATED_OSMIUM,-2,70000,-2.980083,0.505261,0.751253,-0.5,
ASH_COATED_OSMIUM,-2,70100,-3.548566,0.503878,0.75314,0.0,
ASH_COATED_OSMIUM,-2,70200,-2.696944,0.502135,0.754557,-1.0,
ASH_COATED_OSMIUM,-2,70300,-3.760033,0.498483,0.754132,0.0,
ASH_COATED_OSMIUM,-2,70400,-4.627381,0.493228,0.760436,1.0,
ASH_COATED_OSMIUM,-2,70500,-3.682092,0.490106,0.760628,0.0,
ASH_COATED_OSMIUM,-2,70600,-3.678406,0.486133,0.763315,1.5,
ASH_COATED_OSMIUM,-2,70700,-3.725405,0.482394,0.762853,2.0,
ASH_COATED_OSMIUM,-2,70900,-3.686106,0.477732,0.76733,-0.5,
ASH_COATED_OSMIUM,-2,71000,-3.669778,0.473492,0.771232,1.0,
ASH_COATED_OSMIUM,-2,71100,-3.703951,0.469567,0.76922,4.0,
ASH_COATED_OSMIUM,-2,71200,-2.343116,0.465712,0.770992,-0.5,
ASH_COATED_OSMIUM,-2,71300,-1.922246,0.4601,0.777817,-2.0,
ASH_COATED_OSMIUM,-2,71400,-4.358108,0.452893,0.776611,1.5,
ASH_COATED_OSMIUM,-2,71500,-2.81453,0.446241,0.786398,0.0,
ASH_COATED_OSMIUM,-2,71600,0.01674,0.440852,0.798334,-2.0,
ASH_COATED_OSMIUM,-2,71700,-2.980681,0.432816,0.801332,0.0,
ASH_COATED_OSMIUM,-2,71800,-3.969842,0.424555,0.797045,0.0,
ASH_COATED_OSMIUM,-2,71900,-3.005271,0.4164,0.795296,1.5,
ASH_COATED_OSMIUM,-2,72000,-3.031932,0.407631,0.794955,1.0,
ASH_COATED_OSMIUM,-2,72100,-2.158662,0.398852,0.792738,0.0,
ASH_COATED_OSMIUM,-2,72200,-3.357141,0.388964,0.7835,5.5,
ASH_COATED_OSMIUM,-2,72300,-4.297447,0.3757,0.771269,-2.0,
ASH_COATED_OSMIUM,-2,72400,-2.134957,0.364723,0.769775,-1.5,
ASH_COATED_OSMIUM,-2,72500,-2.629881,0.348681,0.765966,-2.0,
ASH_COATED_OSMIUM,-2,72600,-2.635955,0.33262,0.763044,1.5,
ASH_COATED_OSMIUM,-2,72700,1.682831,0.317275,0.769348,-4.5,
ASH_COATED_OSMIUM,-2,72800,-6.516354,0.297853,0.739748,4.5,
ASH_COATED_OSMIUM,-2,72900,-3.41773,0.282346,0.729443,0.0,
ASH_COATED_OSMIUM,-2,73000,-4.249884,0.267549,0.715874,1.0,
ASH_COATED_OSMIUM,-2,73200,-0.842361,0.25575,0.714014,-2.5,
ASH_COATED_OSMIUM,-2,73300,-2.258187,0.242372,0.711504,0.0,
ASH_COATED_OSMIUM,-2,73500,-1.743606,0.230329,0.707234,0.5,
ASH_COATED_OSMIUM,-2,73600,-3.135251,0.218191,0.696561,0.0,
ASH_COATED_OSMIUM,-2,73700,-3.098016,0.207674,0.682975,2.0,
ASH_COATED_OSMIUM,-2,73800,-2.968792,0.197322,0.67293,-0.5,
ASH_COATED_OSMIUM,-2,73900,-1.994733,0.189214,0.665302,0.0,
ASH_COATED_OSMIUM,-2,74000,-1.01253,0.18107,0.662193,-1.0,
ASH_COATED_OSMIUM,-2,74100,-2.912848,0.172439,0.648842,-3.0,
ASH_COATED_OSMIUM,-2,74200,-0.805699,0.164973,0.652155,-1.0,
ASH_COATED_OSMIUM,-2,74300,-3.110279,0.158338,0.639461,1.5,
ASH_COATED_OSMIUM,-2,74400,-1.547001,0.154419,0.634859,-1.0,
ASH_COATED_OSMIUM,-2,74500,-1.480555,0.151252,0.629677,1.5,
ASH_COATED_OSMIUM,-2,74600,-5.192933,0.147772,0.597567,5.5,
ASH_COATED_OSMIUM,-2,74700,-1.1234,0.148164,0.594915,0.5,
ASH_COATED_OSMIUM,-2,74800,-1.109605,0.149478,0.591045,-3.0,
ASH_COATED_OSMIUM,-2,74900,-1.905764,0.149917,0.591008,2.0,
ASH_COATED_OSMIUM,-2,75000,0.577089,0.153207,0.594304,-4.0,
ASH_COATED_OSMIUM,-2,75100,0.502377,0.156349,0.594412,-1.5,
ASH_COATED_OSMIUM,-2,75200,-0.46505,0.157912,0.595177,-0.5,
ASH_COATED_OSMIUM,-2,75300,-3.742531,0.158452,0.574503,3.0,
ASH_COATED_OSMIUM,-2,75500,0.204357,0.16196,0.57493,0.0,
ASH_COATED_OSMIUM,-2,75600,-3.159778,0.163469,0.556575,3.5,
ASH_COATED_OSMIUM,-2,75700,-0.744833,0.166692,0.553512,0.5,
ASH_COATED_OSMIUM,-2,75800,-0.804228,0.168244,0.548835,1.0,
ASH_COATED_OSMIUM,-2,75900,-0.863814,0.168434,0.544522,0.5,
ASH_COATED_OSMIUM,-2,76100,0.187203,0.16668,0.548518,6.0,
ASH_COATED_OSMIUM,-2,76200,0.130996,0.165056,0.547705,1.0,
ASH_COATED_OSMIUM,-2,76300,-0.695562,0.163285,0.570365,0.5,
ASH_COATED_OSMIUM,-2,76400,-0.242823,0.15611,0.567107,2.0,
ASH_COATED_OSMIUM,-2,76500,-0.699477,0.147139,0.561271,1.5,
ASH_COATED_OSMIUM,-2,76600,5.333818,0.140159,0.551568,-6.0,
ASH_COATED_OSMIUM,-2,76700,0.043547,0.126999,0.572329,5.5,
ASH_COATED_OSMIUM,-2,76900,-0.9018,0.10862,0.563777,0.0,
ASH_COATED_OSMIUM,-2,77000,0.73397,0.092109,0.602484,5.5,
ASH_COATED_OSMIUM,-2,77200,-0.199423,0.069453,0.597407,5.5,
ASH_COATED_OSMIUM,-2,77400,-1.055559,0.046622,0.586029,2.0,
ASH_COATED_OSMIUM,-2,77500,5.17268,0.026851,0.576641,-3.0,
ASH_COATED_OSMIUM,-2,77600,-1.275601,0.002705,0.570366,3.0,
ASH_COATED_OSMIUM,-2,77700,5.889803,-0.019162,0.56383,-5.5,
ASH_COATED_OSMIUM,-2,77800,4.470986,-0.04379,0.595227,-4.5,
ASH_COATED_OSMIUM,-2,77900,-0.009077,-0.074361,0.599802,0.0,
ASH_COATED_OSMIUM,-2,78000,1.458997,-0.104135,0.608717,-6.5,
ASH_COATED_OSMIUM,-2,78100,1.038816,-0.134244,0.611282,-2.0,
ASH_COATED_OSMIUM,-2,78200,0.147466,-0.163074,0.615446,0.0,
ASH_COATED_OSMIUM,-2,78300,0.283258,-0.190216,0.618838,0.0,
ASH_COATED_OSMIUM,-2,78400,0.444132,-0.215298,0.622104,0.0,
ASH_COATED_OSMIUM,-2,78500,-4.153551,-0.239044,0.601214,5.0,
ASH_COATED_OSMIUM,-2,78600,0.048985,-0.25696,0.60456,1.0,
ASH_COATED_OSMIUM,-2,78700,1.348587,-0.27239,0.604692,-2.0,
ASH_COATED_OSMIUM,-2,78900,1.468406,-0.283092,0.610858,-2.0,
ASH_COATED_OSMIUM,-2,79000,1.514857,-0.291361,0.623,-2.0,
ASH_COATED_OSMIUM,-2,79100,1.595659,-0.298498,0.631966,-2.0,
ASH_COATED_OSMIUM,-2,79200,1.682086,-0.304125,0.638914,-1.5,
ASH_COATED_OSMIUM,-2,79400,-0.117952,-0.30881,0.645097,4.5,
ASH_COATED_OSMIUM,-2,79500,0.193619,-0.311572,0.645097,0.0,
ASH_COATED_OSMIUM,-2,79600,0.395178,-0.310407,0.648715,0.0,
ASH_COATED_OSMIUM,-2,79700,0.593375,-0.307046,0.650977,0.0,
ASH_COATED_OSMIUM,-2,79800,1.258864,-0.30155,0.652156,-1.5,
ASH_COATED_OSMIUM,-2,79900,5.280623,-0.29388,0.63178,-5.5,
ASH_COATED_OSMIUM,-2,80000,0.931474,-0.286912,0.63375,0.0,
ASH_COATED_OSMIUM,-2,80100,1.101674,-0.279049,0.633415,0.0,
ASH_COATED_OSMIUM,-2,80200,1.262966,-0.270141,0.632747,0.0,
ASH_COATED_OSMIUM,-2,80300,0.469238,-0.260696,0.632509,1.5,
ASH_COATED_OSMIUM,-2,80400,0.664988,-0.250174,0.63202,0.0,
ASH_COATED_OSMIUM,-2,80500,1.794696,-0.238557,0.628446,0.5,
ASH_COATED_OSMIUM,-2,80600,1.721321,-0.225958,0.633181,-1.5,
ASH_COATED_OSMIUM,-2,80700,1.828768,-0.216296,0.629362,-1.0,
ASH_COATED_OSMIUM,-2,80800,2.262862,-0.206215,0.62742,-1.5,
ASH_COATED_OSMIUM,-2,80900,0.853044,-0.199031,0.626373,1.0,
ASH_COATED_OSMIUM,-2,81000,2.354655,-0.192096,0.620451,0.0,
ASH_COATED_OSMIUM,-2,81100,0.460215,-0.187196,0.619836,0.5,
ASH_COATED_OSMIUM,-2,81200,1.034022,-0.182655,0.617885,1.0,
ASH_COATED_OSMIUM,-2,81300,1.049357,-0.178608,0.616693,1.5,
ASH_COATED_OSMIUM,-2,81400,2.034558,-0.175687,0.611415,-1.0,
ASH_COATED_OSMIUM,-2,81500,2.299549,-0.173173,0.618498,-3.0,
ASH_COATED_OSMIUM,-2,81600,0.866279,-0.175578,0.617147,0.0,
ASH_COATED_OSMIUM,-2,81700,1.881152,-0.178146,0.611923,-0.5,
ASH_COATED_OSMIUM,-2,81900,2.372008,-0.181341,0.604842,-2.5,
ASH_COATED_OSMIUM,-2,82000,0.948902,-0.185743,0.60257,-1.5,
ASH_COATED_OSMIUM,-2,82100,-0.387978,-0.190332,0.602486,0.0,
ASH_COATED_OSMIUM,-2,82200,1.141777,-0.193028,0.599496,1.0,
ASH_COATED_OSMIUM,-2,82300,1.646739,-0.195448,0.594914,-0.5,
ASH_COATED_OSMIUM,-2,82500,0.290744,-0.198429,0.593594,2.0,
ASH_COATED_OSMIUM,-2,82600,-0.009203,-0.200053,0.593594,1.5,
ASH_COATED_OSMIUM,-2,82700,0.162797,-0.199212,0.592644,2.5,
ASH_COATED_OSMIUM,-2,82800,2.64033,-0.19523,0.579903,0.0,
ASH_COATED_OSMIUM,-2,83000,1.640749,-0.190904,0.572143,0.0,
ASH_COATED_OSMIUM,-2,83100,2.608691,-0.18564,0.558778,-1.0,
ASH_COATED_OSMIUM,-2,83300,1.625468,-0.18005,0.550494,0.0,
ASH_COATED_OSMIUM,-2,83400,2.608176,-0.173193,0.53676,-1.0,
ASH_COATED_OSMIUM,-2,83500,2.473787,-0.164945,0.523317,-1.0,
ASH_COATED_OSMIUM,-2,83600,1.413407,-0.157317,0.516017,0.0,
ASH_COATED_OSMIUM,-2,83700,1.344892,-0.149182,0.508407,0.0,
ASH_COATED_OSMIUM,-2,83800,1.213123,-0.140353,0.504351,-1.0,
ASH_COATED_OSMIUM,-2,83900,1.127403,-0.131977,0.498256,-1.0,
ASH_COATED_OSMIUM,-2,84100,1.087772,-0.123642,0.491821,-2.5,
ASH_COATED_OSMIUM,-2,84200,1.039184,-0.114685,0.485104,-1.0,
ASH_COATED_OSMIUM,-2,84300,1.063194,-0.105646,0.480003,-1.0,
ASH_COATED_OSMIUM,-2,84500,0.104413,-0.095643,0.477559,0.0,
ASH_COATED_OSMIUM,-2,84600,0.189147,-0.084734,0.477559,1.0,
ASH_COATED_OSMIUM,-2,84700,-1.211157,-0.072484,0.478411,0.0,
ASH_COATED_OSMIUM,-2,84800,0.238084,-0.05809,0.474231,0.0,
ASH_COATED_OSMIUM,-2,84900,0.227732,-0.044072,0.471236,0.0,
ASH_COATED_OSMIUM,-2,85000,0.203247,-0.029939,0.468377,3.0,
ASH_COATED_OSMIUM,-2,85100,1.110124,-0.015726,0.461049,0.0,
ASH_COATED_OSMIUM,-2,85200,-1.359483,-0.003181,0.461712,2.5,
ASH_COATED_OSMIUM,-2,85300,0.076315,0.009777,0.459032,1.0,
ASH_COATED_OSMIUM,-2,85400,0.000203,0.021688,0.456749,2.0,
ASH_COATED_OSMIUM,-2,85500,2.831458,0.032684,0.442194,-2.0,
ASH_COATED_OSMIUM,-2,85600,0.790768,0.04069,0.442194,1.5,
ASH_COATED_OSMIUM,-2,85700,0.606565,0.048142,0.43764,0.0,
ASH_COATED_OSMIUM,-2,85800,0.499624,0.052516,0.435333,1.0,
ASH_COATED_OSMIUM,-2,86000,1.499689,0.054359,0.440999,-6.0,
ASH_COATED_OSMIUM,-2,86100,0.38955,0.055715,0.439081,0.0,
ASH_COATED_OSMIUM,-2,86200,1.643423,0.055642,0.432203,-1.5,
ASH_COATED_OSMIUM,-2,86300,0.037476,0.051522,0.431527,0.0,
ASH_COATED_OSMIUM,-2,86400,0.882958,0.04567,0.428839,5.5,
ASH_COATED_OSMIUM,-2,86500,-4.880505,0.035585,0.414753,5.0,
